split,task,seed,controller,mean_compute_us,tracking_rmse,mean_regret,mean_cost,hard_violations,mean_recovery_steps,recovery_censored,recovery_events,recovery_fraction,recall_regret,reacquisition_regret,effect_discrimination,effect_target_correlation,mean_node_homogeneity,mean_temporal_action_cosine,external_pass
development,gain_resource_shift,103,no_self_model,299.3863958333333,0.16384489855858395,0.006983027364236273,9.650906036731577,0,0.6,0,5,1.0,,,0.3841234815457117,0.7494843887440349,0.9754569515858873,0.9695253689818673,True
development,gain_resource_shift,104,no_self_model,328.11776041666667,0.16783048122390137,0.007172323136582765,9.945103327207997,0,0.6,0,5,1.0,,,0.3841290194367593,0.7397438786150816,0.9805685047025902,0.9714574093760424,True
development,gain_resource_shift,105,no_self_model,302.1800520833333,0.1869907650115912,0.007737690530330306,11.121179784385335,0,0.6,0,5,1.0,,,0.3801060474984829,0.7009194792750674,0.9802060514256753,0.9725474255311091,True
development,switching_memory,101,no_self_model,238.82333333333335,0.05232159960939152,0.002734474688759593,14.073633036671481,0,0.6,0,5,1.0,0.011575264620630396,0.00010141596782108008,0.5631125366376737,0.9861698977132185,0.9634505238958792,0.9861053844726441,True
development,switching_memory,102,no_self_model,358.9052395833333,0.046157532481949586,0.0021277670857183443,10.942844969811302,0,0.6,0,5,1.0,0.008899729150546758,7.855236773490685e-05,0.5653511942240533,0.9886727781528301,0.9660444567558741,0.9848632802846404,True
development,switching_memory,103,no_self_model,458.09096875,0.05282127371404843,0.0027872615665847944,13.603517717835809,0,0.6,0,5,1.0,0.011712595277730048,9.908502043856465e-05,0.5619550403628215,0.9858555398402918,0.957887583153938,0.9860928382431002,True
development,switching_memory,104,no_self_model,402.7518333333333,0.054491903231107475,0.0029663853739979825,13.716825278584073,0,0.6,0,5,1.0,0.012655050205569288,0.0001101592562784029,0.5604193506339341,0.9851521982117287,0.958726121549133,0.986005160585464,True
development,switching_memory,105,no_self_model,255.07545833333333,0.052413267505696304,0.0027442166505267387,14.393671366650514,0,0.6,0,5,1.0,0.012032208573347712,0.00011477978874165244,0.5635532143492896,0.9863413990482212,0.9664166578412198,0.9872925431770426,True
heldout,gain_resource_shift,1001,no_self_model,324.23840625,0.1762641673025728,0.013099802179873872,9.911121087333951,0,1.0,2,5,0.6,,,0.37074986578537866,0.6969432991431508,0.9819636678172777,0.9701205720575568,True
heldout,gain_resource_shift,1002,no_self_model,361.52595833333334,0.1767003155573527,0.012935404798641206,9.912031028680959,0,0.3333333333333333,2,5,0.6,,,0.37144700226462946,0.6975887370690629,0.9816766794461375,0.9693939223892905,True
heldout,gain_resource_shift,1003,no_self_model,302.2613333333333,0.18811366589386405,0.013910410592473997,11.028128272912442,0,0.6666666666666666,2,5,0.6,,,0.3658120731525367,0.6596866891592424,0.9819764337197389,0.9713861187091946,True
heldout,gain_resource_shift,1004,no_self_model,326.1711458333333,0.17305236367046875,0.012917559626019266,9.632163366062995,0,1.0,2,5,0.6,,,0.3712610467984218,0.7057354086938934,0.9793643600474015,0.9693786539589694,True
heldout,gain_resource_shift,1005,no_self_model,511.83729166666666,0.1914419365925332,0.01386739205925129,11.02812283086894,0,0.3333333333333333,2,5,0.6,,,0.3675577576200432,0.6585669857734696,0.9838528203819518,0.9724460971410342,True
heldout,gain_resource_shift,1006,no_self_model,435.7457604166667,0.17991523578944604,0.013304209751821552,10.190627215885485,0,0.6666666666666666,2,5,0.6,,,0.3687068053942162,0.6871379750414882,0.9799038851260446,0.969836511160198,True
heldout,gain_resource_shift,1007,no_self_model,373.4765104166667,0.1786308116438758,0.013129002329538378,10.190315320796802,0,0.6666666666666666,2,5,0.6,,,0.369832050147422,0.6900033958276327,0.9857499229801485,0.9722153497965192,True
heldout,gain_resource_shift,1008,no_self_model,319.2046041666667,0.17652911424397386,0.012945149446520504,9.63139891129534,0,0.6666666666666666,2,5,0.6,,,0.37380697735771046,0.7035652596621602,0.9822716088094138,0.9703586201029893,True
heldout,gain_resource_shift,1009,no_self_model,343.7880104166667,0.1874907821831157,0.01382512582235749,11.027812232858281,0,0.6666666666666666,2,5,0.6,,,0.3657067100221275,0.6594815370751057,0.9809165715865836,0.9716837164221911,True
heldout,gain_resource_shift,1010,no_self_model,333.8175625,0.2005185124110672,0.015040877470998387,12.144290143757198,0,0.6666666666666666,2,5,0.6,,,0.362390403696834,0.6145087447295389,0.9843649232507133,0.9736932855041148,False
heldout,gain_resource_shift,1011,no_self_model,381.1370729166667,0.1898868848415547,0.014043945903856573,11.028128272912445,0,0.6666666666666666,2,5,0.6,,,0.367310031723216,0.6591130222618791,0.9841147291717149,0.9722790906453583,True
heldout,gain_resource_shift,1012,no_self_model,328.9933854166667,0.18250309349539,0.013447084557522837,10.469999810073531,0,0.6666666666666666,2,5,0.6,,,0.3678801267497765,0.6790040110668651,0.9811761575495588,0.9705367045763917,True
heldout,gain_resource_shift,1013,no_self_model,306.66714583333334,0.1736138882577193,0.01295073613880641,9.62932358952707,0,1.0,2,5,0.6,,,0.3717755355177598,0.7048567185089318,0.9825555087368657,0.9702578044783844,True
heldout,gain_resource_shift,1014,no_self_model,291.17653125,0.196726240836623,0.014291977797168827,11.586220924717756,0,0.3333333333333333,2,5,0.6,,,0.3652722018396966,0.6373839211458406,0.9837236004285561,0.9727844732799131,True
heldout,gain_resource_shift,1015,no_self_model,306.8166041666667,0.17785992896367342,0.013002191981295432,10.190617210240235,0,0.3333333333333333,2,5,0.6,,,0.3693891066288046,0.689313259077146,0.9825613170226836,0.9707829984831428,True
heldout,gain_resource_shift,1016,no_self_model,317.101375,0.17868434802316985,0.013168678908668052,10.190617210240235,0,0.6666666666666666,2,5,0.6,,,0.36940082708032923,0.6896969710644312,0.9830901493384504,0.9709834461960276,True
heldout,gain_resource_shift,1017,no_self_model,307.1955625,0.19725224529081048,0.014380459348319656,11.585607212764792,0,0.6666666666666666,2,5,0.6,,,0.3654085092264281,0.6372369913910447,0.9837364027836014,0.9733465620771126,True
heldout,gain_resource_shift,1018,no_self_model,341.8686979166667,0.1866029825257503,0.013856513029848411,10.748761718512887,0,0.6666666666666666,2,5,0.6,,,0.3664326109320838,0.6678267165270251,0.9793895029437603,0.9707757238745405,True
heldout,gain_resource_shift,1019,no_self_model,368.2431145833333,0.18282697572876036,0.013549894994116796,10.46910709040253,0,1.0,2,5,0.6,,,0.36770471654214965,0.677674795445826,0.981969243975537,0.9715602345256017,True
heldout,gain_resource_shift,1020,no_self_model,315.8293645833333,0.18510414989450868,0.013461466878179493,10.469395757151114,0,0.6666666666666666,2,5,0.6,,,0.36943434359167115,0.6773281480947724,0.9807583118519322,0.9709934015663921,True
heldout,gain_resource_shift,1021,no_self_model,342.1690625,0.18525089325325422,0.013646737545156412,10.748752131817126,0,0.3333333333333333,2,5,0.6,,,0.36566948624286527,0.6688114833035023,0.977791946619002,0.970079534058867,True
heldout,gain_resource_shift,1022,no_self_model,335.7493125,0.18836524707972363,0.01398895150853305,11.028767907874007,0,0.6666666666666666,2,5,0.6,,,0.36481542350714036,0.6590111321168642,0.9780126258200919,0.970028611123433,True
heldout,gain_resource_shift,1023,no_self_model,324.0400104166667,0.1741539279806193,0.012892257752922505,9.351375227192852,0,0.6666666666666666,2,5,0.6,,,0.37412678800132787,0.7106070575494013,0.9797793601013994,0.9686903303776826,True
heldout,gain_resource_shift,1024,no_self_model,322.16042708333333,0.1754117705885924,0.012946104805948835,9.911249137253234,0,0.3333333333333333,2,5,0.6,,,0.36983259067475127,0.6977367837471797,0.977979248930903,0.969392239417936,True
heldout,gain_resource_shift,1025,no_self_model,312.2675520833333,0.16699793323982393,0.012552533190402851,9.07315784023995,0,1.0,2,5,0.6,,,0.37432189869981947,0.7217477702450976,0.9798986511452493,0.9693581038440622,True
heldout,gain_resource_shift,1026,no_self_model,350.1954375,0.19432703824105824,0.01419401879000016,11.30686597863266,0,0.6666666666666666,2,5,0.6,,,0.3656525771967037,0.6473019020257038,0.9790173988952352,0.9715668596415994,True
heldout,gain_resource_shift,1027,no_self_model,374.00167708333333,0.1744701943284893,0.012719202039621832,9.911839220519996,0,0.3333333333333333,2,5,0.6,,,0.37069859568629215,0.699647767726898,0.9843493369609638,0.9706378242019384,True
heldout,gain_resource_shift,1028,no_self_model,259.7542291666667,0.17709722027212957,0.01312608212226766,9.911244801441526,0,0.6666666666666666,2,5,0.6,,,0.3700998549415376,0.6969421958399863,0.9809094696871025,0.9703879545062045,True
heldout,gain_resource_shift,1029,no_self_model,280.1942604166667,0.17904483213943337,0.013158554765376812,10.190323681502518,0,0.3333333333333333,2,5,0.6,,,0.3695777742755249,0.6879037942278461,0.9763533949379971,0.9692739242613307,True
heldout,gain_resource_shift,1030,no_self_model,355.0463645833333,0.1702608419423008,0.01261742121876165,9.349858023971327,0,0.6666666666666666,2,5,0.6,,,0.3734556519159532,0.715412870970316,0.9843440004817655,0.9700085258339882,True
heldout,switching_memory,1001,no_self_model,313.1077916666667,0.05179168313672777,0.002679268665713493,13.816560937731794,0,0.6,0,5,1.0,0.01093710340688412,9.843930025941326e-05,0.5329416991052709,0.9849413774458181,0.958821691689911,0.9863037102767583,True
heldout,switching_memory,1002,no_self_model,316.44840625,0.05256167347449925,0.0027597598793623127,14.012955168501023,0,0.6,0,5,1.0,0.011431287604051859,9.753903247190733e-05,0.5324170910345583,0.984394348327233,0.9565681286958027,0.9852424874300775,True
heldout,switching_memory,1003,no_self_model,260.52405208333334,0.05075867516466207,0.002573184793288574,15.701196264691953,0,0.2,0,5,1.0,0.011944640424109143,0.00011347474469983398,0.5371575084297326,0.9852106108354335,0.9775864190851404,0.9914002537766068,True
heldout,switching_memory,1004,no_self_model,343.46684375,0.05157888402086456,0.002657160173905252,14.513385812750336,0,0.6,0,5,1.0,0.011180008583242425,0.00010562435251846446,0.5340614868195016,0.9850999083502667,0.961331339194928,0.9887247519247746,True
heldout,switching_memory,1005,no_self_model,346.4709375,0.050025199396261544,0.0024995772037419255,13.620166706962559,0,0.6,0,5,1.0,0.010829091354931687,9.95255480868044e-05,0.5350861354304001,0.9860535484009757,0.9662064144332692,0.9885797584439701,True
heldout,switching_memory,1006,no_self_model,300.5947708333333,0.05044091033770075,0.002541177755581253,12.682571577145596,0,0.6,0,5,1.0,0.010417640456074517,9.389979055542768e-05,0.5329048918716625,0.9858927795760359,0.9608796192921495,0.9831738566383391,True
heldout,switching_memory,1007,no_self_model,248.41533333333334,0.04988001068004349,0.002484979519885673,14.066776259856448,0,0.6,0,5,1.0,0.010900735505402676,0.00010294734039057746,0.5356926625300439,0.9861587188757245,0.9723606837554432,0.9906971563201191,True
heldout,switching_memory,1008,no_self_model,240.85741666666667,0.048625060896975804,0.002361407343762265,12.378535163665513,0,0.6,0,5,1.0,0.009462494843036505,8.742646497097188e-05,0.5344656095495528,0.9867048271619175,0.9594099715441224,0.9848776119861593,True
heldout,switching_memory,1009,no_self_model,237.9674375,0.049017881305455646,0.002399908883804384,12.726947601174786,0,0.6,0,5,1.0,0.009875284492626497,8.920473482379712e-05,0.5346077369180084,0.9865756478320741,0.9595964210536604,0.9861629703791253,True
heldout,switching_memory,1010,no_self_model,240.25002083333334,0.0496084880862718,0.002458117945076338,13.271754269453288,0,0.6,0,5,1.0,0.01039358617280221,9.300094041291399e-05,0.5348576934934173,0.9862637928628571,0.9635533350813498,0.9870652861413601,True
heldout,switching_memory,1011,no_self_model,266.8247395833333,0.05220592598746023,0.0027222762704102407,16.290378956999646,0,0.6,0,5,1.0,0.011913575964680897,0.0001159238168406915,0.5351034610640689,0.9838830195140573,0.9655456717320297,0.990037564275755,True
heldout,switching_memory,1012,no_self_model,245.23715625,0.053696512027862915,0.0028801597447585653,15.210210687768878,0,0.6,0,5,1.0,0.012374294929385923,0.00011727016725997477,0.5328570565170225,0.9836568303022889,0.9624972733507077,0.988269081950687,True
heldout,switching_memory,1013,no_self_model,271.2892291666667,0.052988215404438585,0.0028046163155824567,14.513385812750336,0,0.6,0,5,1.0,0.011580491100585451,0.00010596325198730944,0.532458816923551,0.9842190558225613,0.9585964057957822,0.9857727287631401,True
heldout,switching_memory,1014,no_self_model,258.68286458333336,0.04950448830906877,0.0024478153834473215,12.23596202425171,0,0.6,0,5,1.0,0.010150659335531071,9.287857161628373e-05,0.5334249223645073,0.986340358318505,0.9599529682507505,0.9847581924934382,True
heldout,switching_memory,1015,no_self_model,279.8866770833333,0.04801553143874653,0.002302591466123575,11.985746702127054,0,0.6,0,5,1.0,0.009596140515587534,8.61393757944702e-05,0.5347081200247172,0.9870657434033893,0.9680753763681288,0.985652466487811,True
heldout,switching_memory,1016,no_self_model,265.08704166666666,0.05077786154900468,0.0025753699761333322,13.173557154068675,0,0.6,0,5,1.0,0.011107215825608908,9.340484824813744e-05,0.5336430456235625,0.9855762545667855,0.9652767914186798,0.9862944104470546,True
heldout,switching_memory,1017,no_self_model,299.1072083333333,0.05048134394146606,0.0025453421703730654,13.369951384837904,0,0.6,0,5,1.0,0.010463249315491686,9.12066557467393e-05,0.5337990517463014,0.985738133623739,0.9592637482093629,0.9867207368573582,True
heldout,switching_memory,1018,no_self_model,350.6049895833333,0.05042085083947286,0.002539124584937415,14.709780043519567,0,0.6,0,5,1.0,0.01094288117282519,0.00010420998620884758,0.535765349915556,0.9857087828246767,0.9677959084135562,0.9892740928382413,True
heldout,switching_memory,1019,no_self_model,295.7794583333333,0.05094858531166036,0.0025927636352742604,13.620166706962559,0,0.6,0,5,1.0,0.010445375633931487,9.804337814416821e-05,0.5334505531426722,0.9855443299580571,0.9578249103271043,0.987033110952033,True
heldout,switching_memory,1020,no_self_model,302.28340625,0.05227187898238476,0.002729395232265718,13.281199336779522,0,0.6,0,5,1.0,0.011910981535392665,0.0001031032491683225,0.532384843014996,0.9849150446361904,0.9627861249476828,0.9860839356333846,True
heldout,switching_memory,1021,no_self_model,300.7447916666667,0.05040788044523874,0.0025379042571289433,13.468148500222519,0,0.6,0,5,1.0,0.010878659885416544,9.261525832563899e-05,0.5344370399079166,0.9857195049949959,0.9659324448097539,0.9863906582349287,True
heldout,switching_memory,1022,no_self_model,357.26903125,0.04968668705451644,0.002465798976212211,12.726947601174786,0,0.6,0,5,1.0,0.010263662919988648,9.096410041095404e-05,0.5339813379471513,0.9861751741206345,0.9607791349203225,0.9857124616768005,True
heldout,switching_memory,1023,no_self_model,327.3143854166667,0.050195439511327405,0.0025166601805124236,13.2273782454241,0,0.6,0,5,1.0,0.010922461538682439,9.98604433613019e-05,0.53431159243949,0.9860686676451229,0.9649789546709208,0.9860673608456287,True
heldout,switching_memory,1024,no_self_model,325.42975,0.044896325068785464,0.0020128480038549917,11.13690362036847,0,0.6,0,5,1.0,0.00829722512940797,7.460322050982835e-05,0.5368879933528805,0.9883630418171026,0.9662860754348696,0.9849827593540389,True
heldout,switching_memory,1025,no_self_model,302.85130208333334,0.05005986461918233,0.0025029787902255025,13.816560937731794,0,0.6,0,5,1.0,0.010371614642454131,9.630026035069297e-05,0.5347638645089088,0.9860137845803384,0.9624618495166226,0.9883232281873664,True
heldout,switching_memory,1026,no_self_model,330.6738020833333,0.051600227811276655,0.0026594604636441008,14.21879446659649,0,0.2,0,5,1.0,0.012129645396673943,0.00010673010915198699,0.5346063627464832,0.9851555792258779,0.9730797343939549,0.9874950407189055,True
heldout,switching_memory,1027,no_self_model,349.38810416666666,0.04550484985000744,0.002067583950599909,11.539137149233168,0,0.4,0,5,1.0,0.00894590984274301,8.199590479604268e-05,0.5367667698650576,0.9883251357620587,0.9693533723034798,0.9885084183922248,True
heldout,switching_memory,1028,no_self_model,304.1305208333333,0.04825759334178485,0.002325912556588035,12.47673227905013,0,0.6,0,5,1.0,0.009713012875276036,8.683255392082949e-05,0.5352026933589962,0.9869031593561465,0.9657674700867167,0.9865630208146842,True
heldout,switching_memory,1029,no_self_model,298.6081458333333,0.05000881026324382,0.0024977676981854467,13.620166706962559,0,0.6,0,5,1.0,0.01081241617377034,9.809959605148078e-05,0.535006127043275,0.9860677540429604,0.967548758299755,0.9877376532047257,True
heldout,switching_memory,1030,no_self_model,299.3556666666667,0.049691980781671655,0.0024662109263997346,13.075360038684058,0,0.6,0,5,1.0,0.010455455614075362,9.321186929467345e-05,0.5344899839880964,0.9862552963645586,0.9658292710233014,0.9866926890876884,True
